"2017-06-15 22:00:30 [main] INFO  c.b.s.SpringMysqlApplication - Starting SpringMysqlApplication on birajs-MacBook-Pro.local with PID 54373 (/Users/biraj/Desktop/workspace/springboot-data/bin started by biraj in /Users/biraj/Desktop/workspace/springboot-data)
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/adduser],methods=[GET]}" onto public java.lang.String com.biraj.springmysql.MainController.addNewUser(org.springframework.ui.Model)
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/adduser],methods=[POST]}" onto public java.lang.String com.biraj.springmysql.MainController.saveNewUser(com.biraj.springmysql.User)
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/all],methods=[GET]}" onto public java.lang.String com.biraj.springmysql.MainController.getAllUsers(java.util.Map<java.lang.String, java.lang.Object>)
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/login],methods=[POST]}" onto public java.lang.String com.biraj.springmysql.MainController.checklogin(com.biraj.springmysql.User)
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/all],methods=[POST]}" onto public java.lang.String com.biraj.springmysql.MainController.listalluser()
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/register],methods=[GET]}" onto public java.lang.String com.biraj.springmysql.MainController.registeruser(org.springframework.ui.Model)
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/register],methods=[POST]}" onto public java.lang.String com.biraj.springmysql.MainController.saveuserdata(com.biraj.springmysql.User)
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/uploadfile],methods=[GET]}" onto public java.lang.String com.biraj.springmysql.MainController.uplodefile()
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/uploadfile],methods=[POST]}" onto public java.lang.String com.biraj.springmysql.MainController.uploadSucess(org.springframework.web.multipart.MultipartFile,org.springframework.web.servlet.mvc.support.RedirectAttributes)
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/uploadsuccess],methods=[GET]}" onto public java.lang.String com.biraj.springmysql.MainController.uploadStatus()
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/github/authorize],methods=[GET]}" onto public java.lang.String com.biraj.springmysql.MainController.redirectGithubLogin()
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/github/token],methods=[GET]}" onto public java.lang.String com.biraj.springmysql.MainController.loginWithToken(java.lang.String)
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/todo/addtodo],methods=[GET]}" onto public java.lang.String com.biraj.springmysql.todo.TodoController.addTodo(org.springframework.ui.Model)
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/todo/addtodo],methods=[POST]}" onto public java.lang.String com.biraj.springmysql.todo.TodoController.saveTodo(com.biraj.springmysql.todo.Todo)
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/todo/all],methods=[GET]}" onto public java.lang.String com.biraj.springmysql.todo.TodoController.getAllTodo(java.util.Map<java.lang.String, java.lang.Object>)
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
""2017-06-15 22:07:13 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
""2017-06-15 22:07:14 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
""2017-06-15 22:07:14 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Bean with name 'rabbitConnectionFactory' has been autodetected for JMX exposure
""2017-06-15 22:07:14 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Located managed bean 'rabbitConnectionFactory': registering with JMX server as MBean [org.springframework.amqp.rabbit.connection:name=rabbitConnectionFactory,type=CachingConnectionFactory]
""2017-06-15 22:07:14 [main] INFO  o.s.c.s.DefaultLifecycleProcessor - Starting beans in phase -2147482648
""2017-06-15 22:07:14 [main] INFO  o.s.c.s.DefaultLifecycleProcessor - Starting beans in phase 2147483647
""2017-06-15 22:07:14 [main] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer - Tomcat started on port(s): 8888 (http)
""2017-06-15 22:07:14 [main] INFO  c.b.s.SpringMysqlApplication - Customers found with findAll():
""2017-06-15 22:07:14 [main] INFO  c.b.s.SpringMysqlApplication - -------------------------------
""2017-06-15 22:07:14 [main] INFO  o.h.h.i.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
""2017-06-15 22:07:15 [main] INFO  c.b.s.SpringMysqlApplication - Customer[id=1, firstName='Jack', lastName='Bauer']
""2017-06-15 22:07:15 [main] INFO  c.b.s.SpringMysqlApplication - Customer[id=2, firstName='Chloe', lastName='O'Brian']
""2017-06-15 22:07:15 [main] INFO  c.b.s.SpringMysqlApplication - Customer[id=3, firstName='Kim', lastName='Bauer']
""2017-06-15 22:07:15 [main] INFO  c.b.s.SpringMysqlApplication - Customer[id=4, firstName='David', lastName='Palmer']
""2017-06-15 22:07:15 [main] INFO  c.b.s.SpringMysqlApplication - Customer[id=5, firstName='Michelle', lastName='Dessler']
""2017-06-15 22:07:15 [main] INFO  c.b.s.SpringMysqlApplication - 
""2017-06-15 22:07:15 [main] INFO  c.b.s.SpringMysqlApplication - Customer found with findOne(1L):
""2017-06-15 22:07:15 [main] INFO  c.b.s.SpringMysqlApplication - --------------------------------
""2017-06-15 22:07:15 [main] INFO  c.b.s.SpringMysqlApplication - Customer[id=1, firstName='Jack', lastName='Bauer']
""2017-06-15 22:07:15 [main] INFO  c.b.s.SpringMysqlApplication - 
""2017-06-15 22:07:15 [main] INFO  c.b.s.SpringMysqlApplication - Customer found with findByLastName('Bauer'):
""2017-06-15 22:07:15 [main] INFO  c.b.s.SpringMysqlApplication - --------------------------------------------
""2017-06-15 22:07:15 [main] INFO  c.b.s.SpringMysqlApplication - Customer[id=1, firstName='Jack', lastName='Bauer']
""2017-06-15 22:07:15 [main] INFO  c.b.s.SpringMysqlApplication - Customer[id=3, firstName='Kim', lastName='Bauer']
""2017-06-15 22:07:15 [main] INFO  c.b.s.SpringMysqlApplication - 
""2017-06-15 22:07:15 [main] INFO  c.b.s.SpringMysqlApplication - Started SpringMysqlApplication in 18.578 seconds (JVM running for 19.146)
""2017-06-15 22:07:17 [http-nio-8888-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
""2017-06-15 22:07:17 [http-nio-8888-exec-1] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
""2017-06-15 22:07:17 [http-nio-8888-exec-1] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 20 ms
""2017-06-15 22:08:34 [Thread-5] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Closing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@23282c25: startup date [Thu Jun 15 22:07:07 CEST 2017]; root of context hierarchy
""2017-06-15 22:08:34 [Thread-5] INFO  o.s.c.s.DefaultLifecycleProcessor - Stopping beans in phase 2147483647
""2017-06-15 22:08:34 [Thread-5] INFO  o.s.c.s.DefaultLifecycleProcessor - Stopping beans in phase -2147482648
""2017-06-15 22:08:34 [Thread-5] INFO  o.s.j.e.a.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
""2017-06-15 22:08:34 [Thread-5] INFO  o.s.j.e.a.AnnotationMBeanExporter - Unregistering JMX-exposed beans
""2017-06-15 22:08:34 [Thread-5] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
""2017-06-15 22:08:34 [Thread-5] INFO  o.h.tool.hbm2ddl.SchemaExport - HHH000227: Running hbm2ddl schema export
""2017-06-15 22:08:34 [Thread-5] INFO  o.h.tool.hbm2ddl.SchemaExport - HHH000230: Schema export complete
""2017-06-15 22:08:55 [main] INFO  c.b.s.SpringMysqlApplication - Starting SpringMysqlApplication on birajs-MacBook-Pro.local with PID 54446 (/Users/biraj/Desktop/workspace/springboot-data/bin started by biraj in /Users/biraj/Desktop/workspace/springboot-data)
""2017-06-15 22:08:55 [main] INFO  c.b.s.SpringMysqlApplication - No active profile set, falling back to default profiles: default
""2017-06-15 22:08:55 [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@23282c25: startup date [Thu Jun 15 22:08:55 CEST 2017]; root of context hierarchy
""2017-06-15 22:08:56 [main] INFO  o.s.b.f.s.DefaultListableBeanFactory - Overriding bean definition for bean 'scopedTarget.oauth2ClientContext' with a different definition: replacing [Root bean: class [null]; scope=session; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=false; primary=false; factoryBeanName=org.springframework.security.oauth2.config.annotation.web.configuration.OAuth2ClientConfiguration$OAuth2ClientContextConfiguration; factoryMethodName=oauth2ClientContext; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/security/oauth2/config/annotation/web/configuration/OAuth2ClientConfiguration$OAuth2ClientContextConfiguration.class]] with [Root bean: class [null]; scope=session; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=false; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.security.oauth2.client.OAuth2RestOperationsConfiguration$SessionScopedConfiguration$ClientContextConfiguration; factoryMethodName=oauth2ClientContext; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/security/oauth2/client/OAuth2RestOperationsConfiguration$SessionScopedConfiguration$ClientContextConfiguration.class]]
""2017-06-15 22:08:57 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.amqp.rabbit.annotation.RabbitBootstrapConfiguration' of type [org.springframework.amqp.rabbit.annotation.RabbitBootstrapConfiguration$$EnhancerBySpringCGLIB$$48d1b0d3] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
""2017-06-15 22:08:57 [main] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8888 (http)
""2017-06-15 22:08:58 [main] INFO  o.a.catalina.core.StandardService - Starting service Tomcat
""2017-06-15 22:08:58 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.14
""2017-06-15 22:08:58 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
""2017-06-15 22:08:58 [localhost-startStop-1] INFO  o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2614 ms
""2017-06-15 22:08:58 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
""2017-06-15 22:08:58 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
""2017-06-15 22:08:58 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
""2017-06-15 22:08:58 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'OAuth2ClientContextFilter' to: [/*]
""2017-06-15 22:08:58 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
""2017-06-15 22:08:58 [localhost-startStop-1] INFO  o.s.b.w.s.DelegatingFilterProxyRegistrationBean - Mapping filter: 'springSecurityFilterChain' to: [/*]
""2017-06-15 22:08:58 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean - Mapping filter: 'resourceUrlEncodingFilter' to: [/*]
""2017-06-15 22:08:58 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
""2017-06-15 22:08:59 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Building JPA container EntityManagerFactory for persistence unit 'default'
""2017-06-15 22:08:59 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
""2017-06-15 22:08:59 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.0.12.Final}
""2017-06-15 22:08:59 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
""2017-06-15 22:08:59 [main] INFO  org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
""2017-06-15 22:08:59 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
""2017-06-15 22:08:59 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
""2017-06-15 22:09:00 [main] INFO  o.h.tool.hbm2ddl.SchemaExport - HHH000227: Running hbm2ddl schema export
""2017-06-15 22:09:00 [main] INFO  o.h.tool.hbm2ddl.SchemaExport - HHH000230: Schema export complete
""2017-06-15 22:09:00 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2017-06-15 22:09:00 [main] WARN  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'mainController': Unsatisfied dependency expressed through field 'securityService'; nested exception is org.springframework.beans.factory.NoSuchBeanDefinitionException: No qualifying bean of type 'com.biraj.springmysql.SecurityService' available: expected at least 1 bean which qualifies as autowire candidate. Dependency annotations: {@org.springframework.beans.factory.annotation.Autowired(required=true)}
""2017-06-15 22:09:00 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
""2017-06-15 22:09:00 [main] INFO  o.h.tool.hbm2ddl.SchemaExport - HHH000227: Running hbm2ddl schema export
""2017-06-15 22:09:00 [main] INFO  o.h.tool.hbm2ddl.SchemaExport - HHH000230: Schema export complete
""2017-06-15 22:09:00 [main] INFO  o.a.catalina.core.StandardService - Stopping service Tomcat
""2017-06-15 22:09:00 [main] WARN  o.s.boot.SpringApplication - Error handling failed (Error creating bean with name 'delegatingApplicationListener' defined in class path resource [org/springframework/security/config/annotation/web/configuration/WebSecurityConfiguration.class]: BeanPostProcessor before instantiation of bean failed; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration': Initialization of bean failed; nested exception is org.springframework.beans.factory.NoSuchBeanDefinitionException: No bean named 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importRegistry' available)
""2017-06-15 22:09:00 [main] ERROR o.s.b.d.LoggingFailureAnalysisReporter - 

***************************
APPLICATION FAILED TO START
***************************

Description:

Field securityService in com.biraj.springmysql.MainController required a bean of type 'com.biraj.springmysql.SecurityService' that could not be found.
